base44_id,altura,calculated_price,catalog_active,comprimento,cost_price,created_by,created_by_id,created_date,date,deposit_name,description,discount_percentage,image_urls,is_featured,is_sample,largura,last_dynamic_update,linked_auctions,lot,market_value,notes,peso,price_auction_start,price_buy_now,price_catalog,pricing_formula_id,profit,purchase_order,qty_bom,qty_oficina,qty_perfeito,qty_ruim,quantity,quantity_sold,selling_price_retail,selling_price_wholesale,sold_amount,status,updated_date
6a0f609d52fc0153746e101f,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Capa Capinha Air Anti Impacto Para Samsung Galaxy A16 E A16 5g Proteção Danet Transparente Somente Capa,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.99,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1020,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Dispositivo De Aspiração Piscina Alvenaria Sobrepor Abs 50mm,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.9,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1021,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Olho Móvel Adesivo 8mm 100 Unidades Para Artesanato,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.87,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1022,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Presilha De Cabelo Tic Tac Preto Grande Atacado 24 Peças,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.5,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1023,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Corda Cordão De Pescoço Para Celular Resistente Várias Cores,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.5,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1024,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Gancho Adesivo Multiuso Preto E Branco - Cartela Com 10 Preto E Branco,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.35,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1025,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Toalha De Mesa Impermeável Grossa 8 Lugares Várias Estampas,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,77.2,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,4.0,0.0,4.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1026,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,2kg Pedrinha Branca Aquário Jardim Jardinagem Decoração Vaso Branco 5 Mm 3.81 Cm,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.28,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1027,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Lâmpada Led Halopin G9 5w Machado Branco Quente 350lm Bivolt,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.0,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1028,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Arvore De Natal Luxo 90 Cm 30 Enfeites E Pisca 8 Funções,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,19.0,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1029,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Fone De Ouvido Tipo C Para Samsung A16 A25 A36 A56 M35 M55 Cor Branco,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,55.95,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,3.0,0.0,0.0,3.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102a,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Calculadora De Mesa Escritório Display 12 Dígitos Simples Cor Preto Kapwing,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,18.4,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102b,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Caderno A6 Tipo Moleskine Capa Tecido 200 Páginas 80g Pauta Rosa,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,36.36,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,2.0,0.0,2.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102c,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Canetinha Para Colorir Proudcommerce Estojo Marcador Ponta Dupla 24 Cores Multicor,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,36.26,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102d,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Lixeira Banheiro Pedal 7 Litros Plástico Cesto Escritório Preto,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,18.0,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102e,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Kit Com 5 Blocos De 100 Fls Cada Cupom Para Sorteio,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,17.99,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e102f,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Sapateira Clink Organizador Plástico 8 Pares Cor Branca Compacta Preto,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,17.98,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1030,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.431000,2026-05-21,Bangu,Piercing Titânio Ponto Luz Zircônia Helix Conch Labret Pvd,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,17.9,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.431000
6a0f609d52fc0153746e1018,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.430000,2026-05-21,Bangu,Meia Calça Arrastão Infantil Com Brilho Strass,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,23.88,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.430000
6a0f609d52fc0153746e1019,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.430000,2026-05-21,Bangu,Bola Que Voa Mágica Vai E Volta Voadora Drone Cor Colorida Colorido,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,46.36,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,2.0,0.0,2.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.430000
6a0f609d52fc0153746e101a,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.430000,2026-05-21,Bangu,Bocal Reparo Tanque Gargalo Fiat Palio G1 96 97 98 99 00 01,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,22.99,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.430000
6a0f609d52fc0153746e101b,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.430000,2026-05-21,Bangu,Kit Alfinete Para Costura 480 Unidades Cabeça Colorida,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,21.99,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.430000
6a0f609d52fc0153746e101c,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.430000,2026-05-21,Bangu,Acabamento Passa Cabo Fio 35mm Moveis Mesa Escritorio 10 Pçs,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,21.89,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.430000
6a0f609d56dabe693ed24624,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Porta Comanda Comandeira De Mesa Espeto Aço Inox 15cm,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,28.96,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed24625,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Papel Sulfite Premium A4 75g 500 Folhas Report Branco,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,28.9,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed24626,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Chave Triângulo 4x1 Para Painel Elétrico Elevado Porta Pro,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,28.8,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed24627,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Lanterna Profissional Tática Pequena Police Usb Recarregável Branco Preto,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,57.54,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed24628,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Haste Antena Teto Fiat Palio 2013 2014 2015 2016 2017 Preto,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,28.53,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed24629,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Grampo 80/10 P/ Grampeador Pneumático - Caixa C/ 10.000 Unid - Airfix N/a,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,56.22,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,2.0,0.0,0.0,0.0,2.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed2462a,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Presilha 28mm Barra Musculação Kit 10 Un Profissional,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,28.0,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed2462b,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Quadro Lousa Cortiça 40x30 Cm Moldura Madeira Avisos Recados Hannover Home Marrom-claro,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,27.57,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
6a0f609d56dabe693ed2462c,,,false,,22.67,service+06397426-482e-42be-a628-53683e2d1878@no-reply.base44.com,service_06397426-482e-42be-a628-53683e2d1878,2026-05-21T19:44:29.189000,2026-05-21,Bangu,Massa Polimérica - 3kg Cimento Cola Bloco E Tijolo,,[],false,false,,,[],LOTE 58 - RIO DE JANEIRO - COMPLETO,27.5,Gerado automaticamente do lote: LOTE 58 - RIO DE JANEIRO - COMPLETO (Mercado Livre),,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,,,,ESTOQUE,2026-05-21T19:44:29.189000
